Epoch,Batch,Loss,mIoU
1,79,3.3318841457366943,0.0
1,80,0.69285649061203,0.49084535241127014
1,81,0.8265612721443176,1.0
1,82,1.4785890579223633,0.10369089245796204
1,83,0.8184372782707214,0.24005858600139618
1,84,1.7387142181396484,0.1323973387479782
1,85,1.0020081996917725,0.3698660433292389
1,86,1.278945803642273,0.1680126190185547
1,87,1.2157646417617798,0.13206812739372253
1,88,1.4256062507629395,0.11981391906738281
1,89,0.9484609961509705,0.2858399450778961
1,90,1.8178653717041016,0.05032246559858322
1,91,1.5141984224319458,0.07499821484088898
1,92,2.264425754547119,0.08063570410013199
1,93,1.0063399076461792,0.447418212890625
1,94,2.990541458129883,0.0
1,95,1.5914560556411743,0.07213973999023438
1,96,0.839613139629364,0.46197637915611267
1,97,2.554262399673462,0.0
1,98,0.7756404280662537,1.0
1,99,2.0339550971984863,0.06270141899585724
1,100,0.765174388885498,1.0
1,101,1.660909652709961,0.09220016747713089
1,102,1.0154597759246826,0.27087870240211487
1,103,3.053818464279175,0.0
1,104,1.8883275985717773,0.05368005856871605
1,105,2.0956075191497803,0.04141896590590477
1,106,1.0625723600387573,0.2602348327636719
1,107,1.1060020923614502,0.34215864539146423
1,108,1.2322155237197876,0.2166256308555603
1,109,2.1607770919799805,0.029939226806163788
1,110,1.786141276359558,0.033212754875421524
1,111,2.5745465755462646,0.0
1,112,1.3364771604537964,0.1207883208990097
1,113,1.3416504859924316,0.16309420764446259
1,114,0.7336639761924744,0.4986419677734375
1,115,1.1467773914337158,0.154521182179451
1,116,1.914732813835144,0.07668622583150864
1,117,1.4559288024902344,0.16408665478229523
1,118,1.558428406715393,0.1214548721909523
1,119,0.8884620666503906,0.28013738989830017
1,120,2.327768087387085,0.030094146728515625
1,121,2.200777292251587,0.0
1,122,1.4613666534423828,0.09459146112203598
1,123,1.3524045944213867,0.0755259245634079
1,124,1.194776177406311,0.17080974578857422
1,125,1.5778694152832031,0.19026820361614227
1,126,0.5584280490875244,1.0
1,127,1.1923078298568726,0.24115456640720367
1,128,2.0092785358428955,0.015465037897229195
1,129,2.5270354747772217,0.038867950439453125
1,130,2.093670129776001,0.0
1,131,0.8922905921936035,0.27391520142555237
1,132,1.095820426940918,0.16013877093791962
1,133,0.6823477149009705,0.45535406470298767
1,134,2.0900070667266846,0.0
1,135,0.4849926233291626,0.4995765686035156
1,136,2.2361602783203125,0.027304967865347862
1,137,1.006407380104065,0.33159446716308594
1,138,1.8617521524429321,0.053628284484148026
1,139,1.4652228355407715,0.08635126799345016
1,140,1.27750825881958,0.1335349977016449
1,141,1.404202938079834,0.07853677123785019
1,142,1.5128560066223145,0.09366302192211151
1,143,1.857686161994934,0.0
1,144,2.0754811763763428,0.04613131657242775
1,145,1.494162917137146,0.08548787236213684
1,146,1.8213934898376465,0.0
1,147,1.1742722988128662,0.13722890615463257
1,148,0.8260915875434875,0.2818378806114197
1,149,0.7615311145782471,0.4938138425350189
1,150,1.437075138092041,0.1358845978975296
1,151,1.6571617126464844,0.0
1,152,1.4437583684921265,0.08603693544864655
1,153,1.3168089389801025,0.23501650989055634
1,154,2.707143783569336,0.036524880677461624
1,155,1.1855679750442505,0.11761754751205444
1,156,0.6970477104187012,0.45845475792884827
1,157,0.7039780616760254,0.23794429004192352
1,158,0.8825597763061523,0.15131911635398865
1,159,0.8649805188179016,0.3810208737850189
1,160,1.963426947593689,0.13369624316692352
1,161,0.5118368268013,1.0
1,162,4.431703567504883,0.0
1,163,0.9997802376747131,0.24293899536132812
1,164,2.36730694770813,0.030378131195902824
1,165,1.15645170211792,0.1990712434053421
1,166,0.6475797295570374,0.29413309693336487
1,167,0.5229530930519104,1.0
1,168,1.096455693244934,0.15267232060432434
1,169,1.227244257926941,0.09501215815544128
1,170,1.4182151556015015,0.10751165449619293
1,171,2.0141632556915283,0.044671740382909775
1,172,1.2296260595321655,0.1972062736749649
1,173,1.6179317235946655,0.03987206146121025
1,174,0.6536038517951965,0.2269846647977829
1,175,2.283459424972534,0.03572442755103111
1,176,1.6767001152038574,0.060683783143758774
1,177,1.8707791566848755,0.03582021966576576
1,178,1.42132568359375,0.18475914001464844
1,179,2.2398481369018555,0.0
1,180,1.2412636280059814,0.11755777895450592
1,181,1.678165316581726,0.04419771954417229
1,182,1.1525342464447021,0.14637933671474457
1,183,0.753831684589386,0.40917015075683594
1,184,1.5131512880325317,0.03731812164187431
1,185,0.6738312244415283,0.4649658203125
1,186,2.2385642528533936,0.0
1,187,1.594537615776062,0.3454863131046295
1,188,2.020165205001831,0.028166452422738075
1,189,1.2372376918792725,0.0923614501953125
1,190,0.6815703511238098,0.47390493750572205
1,191,1.2253795862197876,0.12969717383384705
1,192,2.1754307746887207,0.02358245849609375
1,193,1.290557861328125,0.22255706787109375
1,194,0.6001045107841492,0.47123971581459045
1,195,2.5910074710845947,0.0
1,196,0.9225956797599792,0.1738843321800232
1,197,1.1644874811172485,0.106903076171875
1,198,1.1706103086471558,0.2669834494590759
1,199,1.1304398775100708,0.15267257392406464
1,200,0.6747729182243347,0.39252471923828125
1,201,1.637063980102539,0.07682228088378906
1,202,2.3679797649383545,0.01744922064244747
1,203,1.1669602394104004,0.07213592529296875
1,204,0.7412895560264587,0.2993248999118805
1,205,0.5860232710838318,0.46558889746665955
1,206,0.5737524032592773,0.2975273132324219
1,207,0.982177197933197,0.11168543249368668
1,208,0.8981175422668457,0.17607657611370087
1,209,1.0702193975448608,0.08613739162683487
1,210,1.8361263275146484,0.08814290165901184
1,211,0.44114622473716736,0.4816875457763672
1,212,0.8330214619636536,0.20676463842391968
1,213,4.058574676513672,0.0
1,214,2.10587477684021,0.052879754453897476
1,215,2.614661693572998,0.0
1,216,0.7076757550239563,0.37276268005371094
1,217,0.5481945276260376,0.4943962097167969
1,218,1.0069531202316284,0.2714924216270447
1,219,1.9974581003189087,0.0
1,220,1.4585024118423462,0.0930921733379364
1,221,1.5682655572891235,0.0828554779291153
1,222,1.5289372205734253,0.07343826442956924
1,223,1.199395775794983,0.15957090258598328
1,224,1.0895644426345825,0.15982596576213837
1,225,1.755174160003662,0.05029187723994255
1,226,0.8656594157218933,0.15428060293197632
1,227,1.3381131887435913,0.1573469340801239
1,228,0.8567519187927246,0.3451468050479889
1,229,1.284589409828186,0.1330306977033615
1,230,1.0567646026611328,0.2565854489803314
1,231,1.3675299882888794,0.14111359417438507
1,232,1.032576560974121,0.26525455713272095
1,233,2.020595073699951,0.030342737212777138
1,234,1.1008268594741821,0.11023500561714172
1,235,1.6670007705688477,0.10268720239400864
1,236,1.15634024143219,0.16598637402057648
1,237,1.0605294704437256,0.13296063244342804
1,238,0.8299160003662109,0.24330352246761322
1,239,1.2978664636611938,0.06855574250221252
1,240,1.732347846031189,0.0903489887714386
1,241,0.3910787105560303,0.4875729978084564
1,242,2.0416858196258545,0.05068906024098396
1,243,0.8354592323303223,0.20092804729938507
1,244,0.6559886336326599,0.26220449805259705
1,245,1.465920090675354,0.06551085412502289
1,246,0.5236125588417053,0.2981702983379364
1,247,0.7552818655967712,0.13729603588581085
1,248,1.5244756937026978,0.09935697168111801
1,249,0.34058621525764465,0.4824136197566986
1,250,0.7088222503662109,0.28132542967796326
1,251,1.3708372116088867,0.0882711410522461
1,252,0.5928896069526672,0.155628964304924
1,253,1.3767328262329102,0.07481108605861664
1,254,0.8503746390342712,0.25070953369140625
1,255,0.4099234342575073,0.29969024658203125
1,256,0.7399766445159912,0.36900267004966736
1,257,0.7985463738441467,0.18916606903076172
1,258,0.20972882211208344,0.4934641420841217
1,259,1.0822539329528809,0.16686375439167023
1,260,0.7267114520072937,0.2543424069881439
1,261,2.0387165546417236,0.07122611999511719
1,262,1.5630913972854614,0.09486592561006546
1,263,1.0237776041030884,0.13312020897865295
1,264,1.012073278427124,0.1281076967716217
1,265,1.4028691053390503,0.12418542802333832
1,266,0.7513137459754944,0.310167521238327
1,267,1.4386978149414062,0.08977203071117401
1,268,3.9642679691314697,0.0
1,269,0.6266180872917175,0.2696495056152344
1,270,1.1708698272705078,0.09097078442573547
1,271,0.9504100680351257,0.2799496054649353
1,272,0.5702540874481201,0.30087873339653015
1,273,1.3408517837524414,0.19323009252548218
1,274,1.1280113458633423,0.2479909211397171
1,275,1.2039586305618286,0.30839625000953674
1,276,1.42624032497406,0.13968701660633087
1,277,1.4004350900650024,0.13027794659137726
1,278,1.2730659246444702,0.08724700659513474
1,279,0.6132914423942566,0.44205984473228455
1,280,1.0908374786376953,0.1843668669462204
1,281,0.767672061920166,0.2737354636192322
1,282,1.7512861490249634,0.03874481841921806
1,283,3.6120851039886475,0.0
1,284,0.780143678188324,0.25433477759361267
1,285,0.9390034079551697,0.1362617462873459
1,286,1.965772032737732,0.06400638073682785
1,287,2.3449676036834717,0.0
1,288,1.5083894729614258,0.054561253637075424
1,289,1.2283583879470825,0.106999970972538
1,290,1.1977285146713257,0.11750062555074692
1,291,0.6664601564407349,0.26925787329673767
1,292,2.3397409915924072,0.20889155566692352
1,293,0.9297046065330505,0.26067647337913513
1,294,0.5720776915550232,1.0
1,295,1.5094819068908691,0.09315236657857895
1,296,1.065036654472351,0.151936337351799
1,297,0.6593618392944336,0.2742462158203125
1,298,1.5075477361679077,0.13405099511146545
1,299,0.41376686096191406,0.4905923306941986
1,300,0.9337547421455383,0.23865550756454468
1,301,0.8161522746086121,0.2745242714881897
1,302,1.4463729858398438,0.07524744421243668
1,303,0.9948803782463074,0.2067074179649353
1,304,2.057403087615967,0.04630003869533539
1,305,0.9208815693855286,0.3352610170841217
1,306,1.4002240896224976,0.0889076218008995
1,307,2.5983362197875977,0.0
1,308,0.8988967537879944,0.1318565309047699
1,309,1.5252381563186646,0.0719289779663086
1,310,2.8756744861602783,0.02642991952598095
1,311,0.42486438155174255,0.4789511263370514
1,312,1.4565099477767944,0.05421638488769531
1,313,2.008122205734253,0.025087228044867516
1,314,1.007468819618225,0.3605886995792389
1,315,1.1574279069900513,0.08883392065763474
1,316,1.269270896911621,0.19232209026813507
1,317,1.3600012063980103,0.23382122814655304
1,318,2.8578803539276123,0.0
1,319,1.2647093534469604,0.11316236108541489
1,320,0.9008200764656067,0.25061458349227905
1,321,1.0283184051513672,0.1931009739637375
1,322,1.0402876138687134,0.1843816190958023
1,323,0.8524768948554993,0.3447113037109375
1,324,0.9822149872779846,0.3204868733882904
1,325,0.8051795959472656,0.825215220451355
1,326,2.2145707607269287,0.0
1,327,1.9064799547195435,0.03766370564699173
1,328,0.4472869634628296,0.49531683325767517
1,329,1.045788049697876,0.11836932599544525
1,330,1.2812989950180054,0.06767977774143219
1,331,1.315374732017517,0.21587055921554565
1,332,0.8347563743591309,0.4256826341152191
1,333,1.321935772895813,0.10183076560497284
1,334,1.2404206991195679,0.1345900595188141
1,335,1.6017446517944336,0.03650115057826042
1,336,0.974622905254364,0.35875797271728516
1,337,0.507899284362793,0.4851767122745514
1,338,0.7032935619354248,0.44850319623947144
1,339,1.1160629987716675,0.14899030327796936
1,340,0.7768970131874084,0.5865567922592163
1,341,0.452994704246521,0.45039939880371094
1,342,1.6433519124984741,0.08661308884620667
1,343,1.7775064706802368,0.060681842267513275
1,344,0.4743463099002838,0.8197377920150757
1,345,1.4521201848983765,0.39649873971939087
1,346,1.2434254884719849,0.14422190189361572
1,347,1.5859891176223755,0.1223537027835846
1,348,1.3686805963516235,0.14183244109153748
1,349,1.4220428466796875,0.07445704191923141
1,350,0.6382895112037659,0.3272535800933838
1,351,0.8021108508110046,0.17624537646770477
1,352,0.8013171553611755,0.39699816703796387
1,353,0.9938966631889343,0.3008459210395813
1,354,0.9841858744621277,0.16097259521484375
1,355,1.377974510192871,0.07357247173786163
1,356,0.8842813968658447,0.14071302115917206
1,357,0.7238690257072449,0.5248220562934875
1,358,3.9593913555145264,0.06233878433704376
1,359,0.9297972321510315,0.20546802878379822
1,360,2.114088535308838,0.21263650059700012
1,361,0.5742598176002502,0.3326331079006195
1,362,0.549841582775116,0.31096506118774414
1,363,0.7394484877586365,0.38044294714927673
1,364,0.5426759123802185,0.3328064978122711
1,365,0.5213565826416016,0.49154916405677795
1,366,0.9966070652008057,0.18072609603405
1,367,0.9588044285774231,0.4435308575630188
1,368,0.9464161992073059,0.1580817550420761
1,369,1.1033746004104614,0.169382244348526
1,370,0.989561140537262,0.2978711426258087
1,371,1.2275882959365845,0.11922544986009598
1,372,2.568176031112671,0.03363912180066109
1,373,1.1841816902160645,0.12458740919828415
1,374,0.3688030242919922,1.0
1,375,0.3796616494655609,1.0
1,376,1.2874692678451538,0.15464717149734497
1,377,0.8035889267921448,0.19557605683803558
1,378,1.2954570055007935,0.1255115419626236
1,379,2.87724232673645,0.027682527899742126
1,380,0.9362536072731018,0.2131357192993164
1,381,1.189923882484436,0.08863074332475662
1,382,1.1935778856277466,0.1233735904097557
1,383,1.7712303400039673,0.05391477793455124
1,384,0.44220495223999023,1.0
1,385,0.6467480063438416,0.1878153532743454
1,386,1.3299919366836548,0.3124297261238098
1,387,1.9369138479232788,0.04035632684826851
1,388,1.210058569908142,0.08607470989227295
1,389,0.8572182059288025,0.1814626008272171
1,390,0.7095768451690674,0.20742261409759521
1,391,1.1631481647491455,0.15456660091876984
1,392,0.3821016252040863,0.8956626057624817
1,393,1.195367693901062,0.037088315933942795
1,394,2.817575693130493,0.0
1,395,1.060397744178772,0.13459262251853943
1,396,1.1369415521621704,0.20806528627872467
1,397,0.6247122287750244,0.434102863073349
1,398,0.6941972374916077,0.3780008852481842
1,399,0.576362669467926,0.4304351806640625
1,400,0.5754029154777527,0.44822561740875244
1,401,1.9281702041625977,0.1102452203631401
1,402,0.38754400610923767,0.5297900438308716
1,403,2.225404977798462,0.029962928965687752
1,404,2.5908806324005127,0.0406019389629364
1,405,1.4908674955368042,0.04267037287354469
1,406,1.25538969039917,0.17144662141799927
1,407,0.8657553791999817,0.28611692786216736
1,408,0.46060943603515625,0.48952674865722656
1,409,1.8514604568481445,0.02516479603946209
1,410,1.1677182912826538,0.32945120334625244
1,411,1.048905372619629,0.118271604180336
1,412,0.9951600432395935,0.2852998375892639
1,413,1.3122045993804932,0.20606498420238495
1,414,0.6722127795219421,0.2890932857990265
1,415,1.076733946800232,0.2258056104183197
1,416,0.803595781326294,0.19062519073486328
1,417,0.9078812599182129,0.3507179617881775
1,418,1.6902432441711426,0.20874489843845367
1,419,0.39193156361579895,1.0
1,420,0.8278477787971497,0.35366159677505493
1,421,0.5356837511062622,0.21464698016643524
1,422,0.6106931567192078,0.19687716662883759
1,423,2.0735762119293213,0.0
1,424,1.2878618240356445,0.12196846306324005
1,425,1.5112334489822388,0.08520552515983582
1,426,1.1736721992492676,0.14540614187717438
1,427,1.4949994087219238,0.06428204476833344
1,428,0.313157320022583,1.0
1,429,2.112077474594116,0.061580855399370193
1,430,0.35005128383636475,1.0
1,431,0.3576328754425049,0.31618890166282654
1,432,1.5117470026016235,0.1363249123096466
1,433,0.24685288965702057,0.24514232575893402
1,434,0.6493911147117615,0.2561556398868561
1,435,1.067076563835144,0.09074994921684265
1,436,1.6312545537948608,0.08591724932193756
1,437,2.0862858295440674,0.05312100797891617
1,438,0.5613911747932434,0.28584036231040955
1,439,0.48929640650749207,0.4726142883300781
1,440,0.6063428521156311,0.42201361060142517
1,441,0.5850830674171448,0.5759339332580566
1,442,2.006540060043335,0.04043703153729439
1,443,0.49084344506263733,1.0
1,444,1.1537244319915771,0.11386578530073166
1,445,1.191318392753601,0.19362476468086243
1,446,0.7219324707984924,0.45863088965415955
1,447,2.5941379070281982,0.0
1,448,0.9553915858268738,0.28962135314941406
1,449,1.4368847608566284,0.19552269577980042
1,450,2.9343631267547607,0.0
1,451,0.5734891295433044,0.6118015050888062
1,452,1.0794564485549927,0.10551462322473526
1,453,0.9109271168708801,0.24583835899829865
1,454,1.2576228380203247,0.1861853003501892
1,455,0.817906379699707,0.4190998077392578
1,456,1.959800124168396,0.021110326051712036
1,457,0.4353538453578949,0.49988746643066406
1,458,0.7596511840820312,0.3444608151912689
1,459,0.7788777947425842,0.24156612157821655
1,460,1.5229614973068237,0.09418205916881561
1,461,2.0535175800323486,0.042107291519641876
1,462,0.7169630527496338,0.2799251675605774
1,463,0.8678889274597168,0.3742431402206421
1,464,1.7332099676132202,0.14456892013549805
1,465,0.3410779535770416,1.0
1,466,2.61289644241333,0.02736208587884903
1,467,1.9270514249801636,0.04232404753565788
1,468,0.6276349425315857,0.40262413024902344
1,469,0.522511899471283,0.2952117919921875
1,470,0.6195123195648193,0.4268534779548645
1,471,2.7028071880340576,0.0
1,472,1.1620631217956543,0.13105903565883636
1,473,0.502924919128418,0.4652039408683777
1,474,1.1622039079666138,0.12656883895397186
1,475,1.0521246194839478,0.1502046287059784
1,476,0.7880010604858398,0.5423786640167236
1,477,0.4988820254802704,0.4984525144100189
1,478,1.6989789009094238,0.0748906061053276
1,479,0.6435425877571106,1.0
1,480,1.018431305885315,0.1906333863735199
1,481,0.6302306056022644,0.4445565640926361
1,482,0.653374969959259,0.3755321502685547
1,483,0.7791059613227844,0.2773043215274811
1,484,1.7921500205993652,0.05713117495179176
1,485,1.2325712442398071,0.12029782682657242
1,486,1.5218539237976074,0.08110034465789795
1,487,1.0597680807113647,0.34736570715904236
1,488,1.2247885465621948,0.13616053760051727
1,489,0.5711319446563721,0.4999910891056061
1,490,1.387716293334961,0.12492959201335907
1,491,1.1783322095870972,0.10871079564094543
1,492,1.7769979238510132,0.25535207986831665
1,493,2.822509527206421,0.0
1,494,0.49477019906044006,0.17326150834560394
1,495,0.8327564597129822,0.37318098545074463
1,496,1.1187630891799927,0.1326020509004593
1,497,1.0601354837417603,0.19819451868534088
1,498,1.3870567083358765,0.09327211230993271
1,499,0.7488345503807068,0.38358497619628906
1,500,1.0410887002944946,0.27155017852783203
1,501,1.6500468254089355,0.08974006772041321
1,502,1.8093525171279907,0.04950442537665367
1,503,0.46511098742485046,0.48701730370521545
1,504,1.5433040857315063,0.0876636728644371
1,505,0.5862676501274109,0.19199511408805847
1,506,1.2148913145065308,0.27054083347320557
1,507,4.01743745803833,0.16535259783267975
1,508,0.4845990836620331,1.0
1,509,0.5114182233810425,0.3890080451965332
1,510,0.715293824672699,0.2043987512588501
1,511,0.6073177456855774,0.21086573600769043
1,512,1.127305507659912,0.20560982823371887
1,513,1.0788391828536987,0.41237473487854004
1,514,1.255623459815979,0.1826878935098648
1,515,2.960280656814575,0.04791182279586792
1,516,1.229970932006836,0.11751127243041992
1,517,0.9965991973876953,0.2473624348640442
1,518,1.3045002222061157,0.11668334901332855
1,519,1.183933138847351,0.16193130612373352
1,520,1.1634770631790161,0.2182445228099823
1,521,1.4195605516433716,0.08009987324476242
1,522,2.607785940170288,0.0
1,523,0.7722422480583191,0.3281320035457611
1,524,0.6998793482780457,0.3831005096435547
1,525,0.7821505665779114,0.7302488684654236
1,526,0.6206071376800537,0.5739949941635132
1,527,1.1350504159927368,0.16625073552131653
1,528,1.2064932584762573,0.14401176571846008
1,529,1.03358793258667,0.08628842234611511
1,530,0.6250684261322021,0.27639898657798767
1,531,1.2628753185272217,0.17702649533748627
1,532,1.3416160345077515,0.11895155161619186
1,533,0.8892278671264648,0.32357364892959595
1,534,0.7346711158752441,0.39977580308914185
1,535,0.35071030259132385,0.32030466198921204
1,536,1.1039925813674927,0.14765958487987518
1,537,1.120064616203308,0.11207416653633118
1,538,1.0601811408996582,0.10416088998317719
1,539,3.7421884536743164,3.092126803494466e-07
1,540,1.0964231491088867,0.19179493188858032
1,541,1.9265470504760742,0.04423992335796356
1,542,0.550284206867218,0.20831425487995148
1,543,2.6714706420898438,0.0
1,544,0.7814266085624695,0.4412382245063782
1,545,0.8466318249702454,0.50567626953125
1,546,0.938934326171875,0.26217198371887207
1,547,1.1356825828552246,0.13318321108818054
1,548,2.009164810180664,0.03865630552172661
1,549,0.7970702648162842,0.34399476647377014
1,550,1.14284086227417,0.1295551061630249
1,551,0.9549803733825684,0.3814632296562195
1,552,2.641371011734009,2.006243448704481e-06
1,553,0.5893983840942383,0.5805099010467529
1,554,1.2054882049560547,0.14387257397174835
1,555,0.6430755853652954,0.9022104740142822
1,556,1.3232356309890747,0.2240263968706131
1,557,1.2054380178451538,0.18262319266796112
1,558,1.6050552129745483,0.0776057243347168
1,559,1.1094008684158325,0.04878637567162514
1,560,0.7080835700035095,0.2527105510234833
1,561,0.6556370854377747,0.36901286244392395
1,562,2.0729639530181885,0.030856532976031303
1,563,0.3666423261165619,0.4983297884464264
1,564,1.0951660871505737,0.06884018331766129
1,565,1.1949502229690552,0.09894237667322159
1,566,1.2299680709838867,0.1358852982521057
1,567,1.5833402872085571,0.07478979229927063
1,568,0.807777464389801,0.3706035614013672
1,569,2.1553921699523926,0.029240397736430168
1,570,1.030676245689392,0.14499589800834656
1,571,1.2916079759597778,0.09671762585639954
1,572,1.1855370998382568,0.13160590827465057
1,573,2.4828062057495117,0.0
1,574,1.0524944067001343,0.1579752266407013
1,575,0.621651828289032,0.5895349383354187
1,576,1.4228898286819458,0.1461074948310852
1,577,0.9554814696311951,0.24843819439411163
1,578,0.5052087903022766,0.33149296045303345
1,579,0.7928040623664856,0.19101789593696594
1,580,1.2221556901931763,0.0642981082201004
1,581,0.8295626640319824,0.22155098617076874
1,582,0.9915790557861328,0.31917092204093933
1,583,1.3584486246109009,0.2376268208026886
1,584,0.45489025115966797,1.0
1,585,0.9743390679359436,0.1398237943649292
1,586,0.7507594227790833,0.33726754784584045
1,587,1.4971064329147339,0.11537174880504608
1,588,1.723183512687683,0.024350259453058243
1,589,0.7525874972343445,0.3932003974914551
1,590,1.536265254020691,0.08505617827177048
1,591,0.8714316487312317,0.4871708154678345
1,592,0.9031005501747131,0.16144894063472748
1,593,0.29615357518196106,0.3377462923526764
1,594,3.134556531906128,0.006344628985971212
1,595,0.6222726702690125,0.20074054598808289
1,596,1.3994120359420776,0.06183230131864548
1,597,0.5136925578117371,0.3256431519985199
1,598,1.2211389541625977,0.1485152393579483
1,599,1.2259961366653442,0.13657332956790924
1,600,0.2985503375530243,1.0
1,601,1.370133399963379,0.03845154494047165
1,602,1.0251941680908203,0.1929704248905182
1,603,0.278596431016922,1.0
1,604,0.868638813495636,0.19774779677391052
1,605,0.9403185248374939,0.1537306159734726
1,606,1.2752095460891724,0.04650530219078064
1,607,1.1630462408065796,0.17839497327804565
1,608,0.6717123985290527,0.2967279553413391
1,609,0.5016460418701172,0.20194920897483826
1,610,1.156826138496399,0.09321799874305725
1,611,0.5067549347877502,0.40687066316604614
1,612,0.4432469308376312,1.0
1,613,0.8027379512786865,0.26355239748954773
1,614,0.95512455701828,0.08659886568784714
1,615,0.380466103553772,1.0
1,616,0.32741475105285645,0.23953215777873993
1,617,2.899618148803711,0.0
1,618,0.21848581731319427,0.49967384338378906
1,619,2.4329614639282227,0.0
1,620,0.2784140110015869,0.31021586060523987
1,621,0.60661381483078,0.3833853304386139
1,622,1.991629719734192,0.055198971182107925
1,623,1.4988638162612915,0.06716988980770111
1,624,2.1817827224731445,0.05887969955801964
1,625,0.7178851962089539,0.2582058310508728
1,626,0.7914984226226807,0.3495548665523529
1,627,0.5438133478164673,0.225801020860672
1,628,1.4156016111373901,0.11037160456180573
1,629,0.3746469020843506,0.24436314404010773
1,630,1.0324989557266235,0.1272341012954712
1,631,0.3456059992313385,0.4993813931941986
1,632,0.7669727802276611,0.32418179512023926
1,633,1.4527522325515747,0.056212201714515686
1,634,0.3779573142528534,0.3796454071998596
1,635,0.720274031162262,0.1851908415555954
1,636,2.408324956893921,2.885126741603017e-05
1,637,0.40654802322387695,0.2363065928220749
1,638,1.2423756122589111,0.09742885828018188
1,639,0.36481165885925293,0.48880133032798767
1,640,2.5210821628570557,3.1185713851300534e-06
1,641,2.1614506244659424,0.16329523921012878
1,642,0.44898462295532227,0.4769061207771301
1,643,2.616417646408081,0.0
1,644,0.6675532460212708,0.4048703610897064
1,645,1.3971433639526367,0.1616355925798416
1,646,2.2282865047454834,4.276515937817749e-06
1,647,2.063349485397339,7.496458692912711e-06
1,648,0.9199371337890625,0.23041938245296478
1,649,0.5134367346763611,1.0
1,650,0.8621348738670349,0.2724595367908478
1,651,1.3743510246276855,0.22359757125377655
1,652,1.3670800924301147,0.10979942232370377
1,653,0.7612473964691162,0.3480137586593628
1,654,0.6241892576217651,0.5909576416015625
1,655,0.5465695261955261,0.4942067563533783
1,656,1.149156093597412,0.1695803552865982
1,657,0.49369844794273376,1.0
